"","strain","ecotype","batch","replicate","lux_0dpi","lux_7dpi","log_lux_7dpi","log_lux_0dpi","fold_change_7dpi","normalized_value_7dpi"
"426","tagG","Col0","2",1,203,93.33333333,1.97003677660705,2.30749603791321,0.853755215280305,NA
"427","tagG","Col0","2",7,203,70.33333333,1.84716120055745,2.30749603791321,0.800504603348281,NA
"428","tagG","Col0","2",6,203,56.33333333,1.75076544986831,2.30749603791321,0.758729558405491,NA
"429","tagG","Col0","2",5,203,81.33333333,1.91026857160127,2.30749603791321,0.82785345682709,NA
"430","tagG","Col0","2",2,203,94,1.9731278535997,2.30749603791321,0.855094795908772,NA
"431","tagG","Col0","2",4,203,88.33333333,1.94612461920076,2.30749603791321,0.843392399044263,NA
"432","tagG","Col0","2",10,203,58,1.76342799356294,2.30749603791321,0.764217127392208,NA
"433","tagG","Col0","2",11,203,59,1.77085201164214,2.30749603791321,0.767434475529421,NA
"434","wfgD","Col0","2",3,803,102.6666667,2.01142946192179,2.90471554527868,0.692470374660665,NA
"435","wfgD","Col0","2",2,803,95.33333333,1.9792447783942,2.90471554527868,0.68139022480575,NA
"436","wfgD","Col0","2",9,803,279,2.4456042032736,2.90471554527868,0.841942753137627,NA
"437","wfgD","Col0","2",4,803,90.66666667,1.9574476493305,2.90471554527868,0.673886175364791,NA
"438","wfgD","Col0","2",1,803,159.3333333,2.2023066418016,2.90471554527868,0.758183239450495,NA
"439","wfgD","Col0","2",7,803,118.6666667,2.07432874337521,2.90471554527868,0.714124571249951,NA
"440","wfgD","Col0","2",10,803,74.33333333,1.87118360830902,2.90471554527868,0.644188244646,NA
"441","wfgD","Col0","2",11,803,80,1.90308998699194,2.90471554527868,0.655172583107224,NA
"442","wfgD","Col0","2",5,803,120.3333333,2.08038594706569,2.90471554527868,0.716209871375236,NA
"443","WT","Col0","2",10,210,563.6666667,2.75102235290376,2.32221929473392,1.18465226739879,NA
"444","WT","Col0","2",2,210,143.3333333,2.15634720075893,2.32221929473392,0.928571735515616,NA
"445","WT","Col0","2",5,210,246.3333333,2.3915231836164,2.32221929473392,1.02984381752388,NA
"446","WT","Col0","2",4,210,122.6666667,2.08872656407187,2.32221929473392,0.89945276434851,NA
"447","WT","Col0","2",9,210,399.3333333,2.60133556329738,2.32221929473392,1.12019375999347,NA
"448","WT","Col0","2",11,210,778.6666667,2.89135158373929,2.32221929473392,1.2450811989617,NA
"449","buffer","Col0","3",1,60,63,1.79934054945358,1.77815125038364,1.01191647733305,0.180522821961028
"450","buffer","Col0","3",8,60,62,1.79239168949825,1.77815125038364,1.00800856457601,0.176614909203985
"451","buffer","Col0","3",4,60,67.66666667,1.83037478321494,1.77815125038364,1.02936956730764,0.197975911935611
"452","buffer","Col0","3",2,60,65.66666667,1.81734497146398,1.77815125038364,1.02204183759502,0.190648182222991
"453","buffer","Col0","3",3,60,58.33333333,1.76591679394182,1.77815125038364,0.993119563682117,0.161725908310092
"454","buffer","Col0","3",6,60,61.66666667,1.79005047370683,1.77815125038364,1.00669190729451,0.175298251922484
"455","buffer","Col0","3",5,60,70,1.84509804001426,1.77815125038364,1.03764965978916,0.206256004417134
"456","buffer","Col0","3",7,60,60.66666667,1.78295013328927,1.77815125038364,1.00269880467401,0.171305149301984
"457","spsA","Col0","3",3,531,60,1.77815125038364,2.72509452108147,0.652509935573895,-0.17888371979813
"458","spsA","Col0","3",2,531,117.6666667,2.07065345079119,2.72509452108147,0.759846469460971,-0.0715471859110544
"459","spsA","Col0","3",4,531,588.3333333,2.76962345497957,2.72509452108147,1.01634032638267,0.184946671010647
"460","spsA","Col0","3",6,531,67.33333333,1.82823011470546,2.72509452108147,0.670886863028853,-0.160506792343172
"461","spsA","Col0","3",5,531,86,1.93449845124357,2.72509452108147,0.709883065074694,-0.121510590297332
"462","spsA","Col0","3",8,531,64.33333333,1.80843605426561,2.72509452108147,0.66362323958874,-0.167770415783286
"463","spsA","Col0","3",7,531,80,1.90308998699194,2.72509452108147,0.698357422933239,-0.133036232438786
"464","tagH","Col0","3",1,659,61.33333333,1.78769656826627,2.81888541459401,0.63418561074209,-0.197208044629936
"465","tagH","Col0","3",7,659,66.33333333,1.82173182166822,2.81888541459401,0.646259621706048,-0.185134033665978
"466","tagH","Col0","3",2,659,108.6666667,2.0360963454815,2.81888541459401,0.722305466884238,-0.109088188487787
"467","tagH","Col0","3",3,659,67,1.82607480270083,2.81888541459401,0.64780029484236,-0.183593360529666
"468","tagH","Col0","3",6,659,58.33333333,1.76591679394182,2.81888541459401,0.626459232716329,-0.204934422655696
"469","tagH","Col0","3",4,659,56.33333333,1.75076544986831,2.81888541459401,0.621084291260724,-0.210309364111301
"470","tagH","Col0","3",5,659,68.66666667,1.83674596567057,2.81888541459401,0.651585891416984,-0.179807763955041
"471","tagH","Col0","3",8,659,59,1.77085201164214,2.81888541459401,0.62821000189438,-0.203183653477645
"472","WT","Col0","3",1,256,99.66666667,1.99854993361929,2.40823996531185,0.82987989669065,-0.00151375868137549
"473","WT","Col0","3",2,256,510.6666667,2.70813751060527,2.40823996531185,1.12452976016225,0.293136104790221
"474","WT","Col0","3",8,256,102,2.00860017176192,2.40823996531185,0.834053167746437,0.00265951237441153
"475","WT","Col0","3",3,256,78.33333333,1.89394660753359,2.40823996531185,0.786444305722806,-0.0449493496492189
"476","WT","Col0","3",4,256,98,1.9912260756925,2.40823996531185,0.826838730514401,-0.00455492485762432
"477","WT","Col0","3",5,256,122,2.08635983067475,2.40823996531185,0.866342167195361,0.0349485118233355
"478","WT","Col0","3",6,256,77,1.88649072517248,2.40823996531185,0.783348317586863,-0.0480453377851627
"479","WT","Col0","3",7,256,1088,3.03662889536216,2.40823996531185,1.26093285515629,0.429539199784267
"480","buffer","Col0","4",6,60,62.33333333,1.79472035179361,1.77815125038364,1.0093181619991,NA
"481","buffer","Col0","4",9,60,52.33333333,1.71877839766191,1.77815125038364,0.966609784905011,NA
"482","buffer","Col0","4",1,60,68,1.83250891270624,1.77815125038364,1.03056976301137,NA
"483","buffer","Col0","4",3,60,55.33333333,1.74298683329423,1.77815125038364,0.980224169860789,NA
"484","buffer","Col0","4",8,60,42.66666667,1.63008871496214,1.77815125038364,0.91673231656218,NA
"485","buffer","Col0","4",4,60,59,1.77085201164214,1.77815125038364,0.995895040570972,NA
"486","buffer","Col0","4",2,60,61.33333333,1.78769656826627,1.77815125038364,1.00536811358458,NA
"487","buffer","Col0","4",5,60,50.33333333,1.70185569254475,1.77815125038364,0.957092762596862,NA
"488","buffer","Col0","4",7,60,57,1.75587485567249,1.77815125038364,0.987472159802859,NA
"489","epsE","Col0","4",4,700.7,57.66666667,1.76092484843424,2.84553211749358,0.618838507430135,NA
"490","epsE","Col0","4",3,700.7,68.66666667,1.83674596567057,2.84553211749358,0.645484180051508,NA
"491","epsE","Col0","4",2,700.7,73,1.86332286012046,2.84553211749358,0.654824048080583,NA
"492","epsE","Col0","4",1,700.7,88.66666667,1.94776038192773,2.84553211749358,0.68449776755406,NA
"493","epsE","Col0","4",7,700.7,232.3333333,2.36611152331604,2.84553211749358,0.831518122311751,NA
"494","epsE","Col0","4",5,700.7,66.66666667,1.82390874096603,2.84553211749358,0.640972818318629,NA
"495","epsE","Col0","4",6,700.7,126.6666667,2.10266234201144,2.84553211749358,0.7389346720372,NA
"496","OBC",NA,"4",NA,527.3,NA,NA,2.72205777133146,NA,NA
"497","rmlC","Col0","4",7,709.3,74.33333333,1.87118360830902,2.85082995984853,0.656364509515833,NA
"498","rmlC","Col0","4",1,709.3,82,1.91381385238372,2.85082995984853,0.671318135188042,NA
"499","rmlC","Col0","4",4,709.3,119,2.07554696139253,2.85082995984853,0.728050073355763,NA
"500","rmlC","Col0","4",2,709.3,85.33333333,1.93111871057522,2.85082995984853,0.677388247553644,NA
"501","rmlC","Col0","4",3,709.3,71,1.85125834871908,2.85082995984853,0.649375225738625,NA
"502","rmlC","Col0","4",5,709.3,105.3333333,2.02256582776131,2.85082995984853,0.709465613960634,NA
"503","rmlC","Col0","4",8,709.3,77.66666667,1.890234666325,2.85082995984853,0.663047145198876,NA
"504","rmlC","Col0","4",6,709.3,121,2.08278537031645,2.85082995984853,0.730589126552855,NA
"506","spsA","Col0","4",4,679,355.3333333,2.55063594993015,2.8318697742805,0.900689704412059,NA
"507","spsA","Col0","4",8,679,72.33333333,1.85933847910885,2.8318697742805,0.656576264910084,NA
"508","spsA","Col0","4",2,679,112.3333333,2.05050864602281,2.8318697742805,0.724082959126813,NA
"509","spsA","Col0","4",3,679,83,1.91907809237607,2.8318697742805,0.677671731166966,NA
"510","spsA","Col0","4",5,679,68.66666667,1.83674596567057,2.8318697742805,0.648598315626021,NA
"511","spsA","Col0","4",6,679,407.3333333,2.60994995115133,2.8318697742805,0.92163487701847,NA
"512","spsA","Col0","4",1,679,70,1.84509804001426,2.8318697742805,0.65154763003996,NA
"513","spsA","Col0","4",7,679,69.66666667,1.84302503141217,2.8318697742805,0.650815601815741,NA
"514","tagG","Col0","4",1,188,109,2.03742649794062,2.27415784926368,0.895903729198171,NA
"515","tagG","Col0","4",6,188,68.66666667,1.83674596567057,2.27415784926368,0.807659840439514,NA
"516","tagG","Col0","4",8,188,77,1.88649072517248,2.27415784926368,0.829533765997503,NA
"517","tagG","Col0","4",5,188,69,1.83884909073726,2.27415784926368,0.808584633354555,NA
"518","tagG","Col0","4",4,188,91.66666667,1.96221143912639,2.27415784926368,0.862829921749588,NA
"519","tagG","Col0","4",7,188,62.66666667,1.79703659456712,2.27415784926368,0.790198708127915,NA
"520","tagG","Col0","4",3,188,97.33333333,1.98826159671388,2.27415784926368,0.874284780784956,NA
"521","tagG","Col0","4",2,188,77.33333333,1.88836673015252,2.27415784926368,0.830358688937941,NA
"522","tagH","Col0","4",7,702,66,1.81954393554187,2.8463371121298,0.639258058291055,NA
"523","tagH","Col0","4",6,702,63.66666667,1.8039121125508,2.8463371121298,0.633766149787157,NA
"524","tagH","Col0","4",8,702,63,1.79934054945358,2.8463371121298,0.632160028334523,NA
"525","tagH","Col0","4",3,702,66.66666667,1.82390874096603,2.8463371121298,0.640791539833197,NA
"526","tagH","Col0","4",4,702,59.33333333,1.77329874756483,2.8463371121298,0.623010795175256,NA
"527","tagH","Col0","4",5,702,67.66666667,1.83037478321494,2.8463371121298,0.643063246238372,NA
"528","tagH","Col0","4",1,702,61.66666667,1.79005047370683,2.8463371121298,0.628896157829808,NA
"529","tagH","Col0","4",2,702,91.66666667,1.96221143912639,2.8463371121298,0.689381250999515,NA
"530","wfgD","Col0","4",1,1443,107,2.02938377768521,3.15926633109349,0.642359195143511,NA
"531","wfgD","Col0","4",4,1443,79.66666667,1.90127664624665,3.15926633109349,0.601809549114073,NA
"532","wfgD","Col0","4",5,1443,75.33333333,1.87698718440852,3.15926633109349,0.594121225531136,NA
"533","wfgD","Col0","4",3,1443,159.6666667,2.20321425878557,3.15926633109349,0.69738161582059,NA
"534","wfgD","Col0","4",6,1443,104.6666667,2.01980839349186,3.15926633109349,0.639328306579573,NA
"535","wfgD","Col0","4",2,1443,161.6666667,2.20862048397215,3.15926633109349,0.699092843877994,NA
"536","wfgD","Col0","4",7,1443,180.3333333,2.25607601030663,3.15926633109349,0.714113902997773,NA
"537","WT","Col0","4",6,469,78.66666667,1.89579074826885,2.67117284271508,0.709722230607096,NA
"538","WT","Col0","4",2,469,79.33333333,1.8994557023186,2.67117284271508,0.71109426988181,NA
"539","WT","Col0","4",3,469,91.66666667,1.96221143912639,2.67117284271508,0.734587971152,NA
"540","WT","Col0","4",4,469,747.3333333,2.87351435351992,2.67117284271508,1.07575006288218,NA
"541","WT","Col0","4",5,469,285,2.45484486000851,2.67117284271508,0.919013858164757,NA
"542","WT","Col0","4",1,469,113,2.05307844348342,2.67117284271508,0.768605614227715,NA
"543","buffer","Col0","5",1,58.3,103.3333333,2.01424043897452,1.76566855475901,1.1407806032143,0.229950804603957
"544","buffer","Col0","5",3,58.3,129,2.11058971029925,1.76566855475901,1.19534875592056,0.284518957310218
"545","buffer","Col0","5",2,58.3,124,2.09342168516224,1.76566855475901,1.18562551251186,0.274795713901516
"546","buffer","Col0","5",4,58.3,121.3333333,2.08398012881008,1.76566855475901,1.18027821427364,0.269448415663291
"547","buffer","Col0","5",5,58.3,117.3333333,2.06942140863509,1.76566855475901,1.17203277084896,0.261202972238616
"548","buffer","Col0","5",1,58.3,132.3333333,2.12166925193406,1.76566855475901,1.20162373975315,0.2907939411428
"549","buffer","Col0","5",5,58.3,112.3333333,2.05050864602281,1.76566855475901,1.16132138191851,0.250491583308169
"550","buffer","Col0","5",6,58.3,98,1.9912260756925,1.76566855475901,1.12774624111957,0.21691644250922
"551","buffer","Col0","5",2,58.3,108,2.03342375548695,1.76566855475901,1.15164522243218,0.240815423821833
"552","buffer","Col0","5",4,58.3,101.3333333,2.00575232874623,1.76566855475901,1.13597329653978,0.225143497929437
"553","buffer","Col0","5",3,58.3,99.66666667,1.99854993361929,1.76566855475901,1.13189416452629,0.221064365915941
"554","epsE","Col0","5",3,404.3,118.6666667,2.07432874337521,2.60670374133367,0.795766972089399,-0.115062826520947
"555","epsE","Col0","5",4,404.3,285.3333333,2.45535250990676,2.60670374133367,0.941937693560265,0.0311078949499191
"556","epsE","Col0","5",6,404.3,122.6666667,2.08872656407187,2.60670374133367,0.801290354155555,-0.109539444454791
"557","epsE","Col0","5",5,404.3,190.6666667,2.28027477414929,2.60670374133367,0.874773277067007,-0.0360565215433387
"558","epsE","Col0","5",3,404.3,2104.333333,3.3231145345389,2.60670374133367,1.27483399123779,0.364004192627448
"559","epsE","Col0","5",5,404.3,1329.666667,3.12374278169905,2.60670374133367,1.1983497518981,0.287519953287751
"560","epsE","Col0","5",4,404.3,100.6666667,2.00288568838129,2.60670374133367,0.768359540296878,-0.142470258313468
"561","epsE","Col0","5",1,404.3,120.6666667,2.08158731593347,2.60670374133367,0.798551551112773,-0.112278247497573
"562","epsE","Col0","5",2,404.3,294.3333333,2.46883944880872,2.60670374133367,0.947111637452741,0.0362818388423947
"563","epsE","Col0","5",1,404.3,169.3333333,2.22874245747877,2.60670374133367,0.855004127296211,-0.0558256713141355
"564","epsE","Col0","5",2,404.3,194.3333333,2.28854729996486,2.60670374133367,0.877946835183489,-0.0328829634268576
"565","OBC","Col0","5",8,212.7,129.6666667,2.11282834671769,2.32776748990273,0.907662967148828,-0.00316683146151864
"566","OBC","Col0","5",2,212.7,180.6666667,2.25687803189885,2.32776748990273,0.969546160296775,0.0587163616864289
"567","OBC","Col0","5",9,212.7,118.6666667,2.07432874337521,2.32776748990273,0.891123684978471,-0.0197061136318752
"568","OBC","Col0","5",5,212.7,118,2.07188200730613,2.32776748990273,0.89007257653242,-0.0207572220779263
"569","OBC","Col0","5",6,212.7,112.3333333,2.05050864602281,2.32776748990273,0.880890662369587,-0.0299391362407594
"570","OBC","Col0","5",3,212.7,124.3333333,2.09458757697259,2.32776748990273,0.89982680231526,-0.0110029962950858
"571","OBC","Col0","5",4,212.7,335.3333333,2.52547672595708,2.32776748990273,1.08493513072588,0.174105332115536
"572","OBC","Col0","5",7,212.7,107.3333333,2.03073461684129,2.32776748990273,0.872395815153408,-0.0384339834569378
"573","OBC","Col0","5",1,212.7,135.6666667,2.13247315461226,2.32776748990273,0.916102301394962,0.00527250278461588
"574","OBC","Col0","5",1,212.7,213.6666667,2.32973677486691,2.32776748990273,1.00084599727968,0.0900161986693311
"575","OBC","Col0","5",2,212.7,140,2.14612803567824,2.32776748990273,0.921968386012608,0.0111385874022616
"576","rmlC","Col0","5",1,279.2,208,2.31806333496276,2.44591541395112,0.947728331789761,0.036898533179415
"577","rmlC","Col0","5",2,279.2,322,2.50785587169583,2.44591541395112,1.02532403916808,0.114494240557733
"578","rmlC","Col0","5",5,279.2,253.6666667,2.40426340210798,2.44591541395112,0.982970788112472,0.0721409895021259
"579","rmlC","Col0","5",7,279.2,296,2.47129171105894,2.44591541395112,1.0103749692091,0.0995451705987576
"580","rmlC","Col0","5",4,279.2,196.6666667,2.29373075699609,2.44591541395112,0.937780081810273,0.0269502831999263
"581","rmlC","Col0","5",6,279.2,228,2.35793484700045,2.44591541395112,0.964029595443554,0.0531997968332076
"582","rmlC","Col0","5",4,279.2,498,2.69722934275972,2.44591541395112,1.10274841369212,0.191918615081778
"583","rmlC","Col0","5",1,279.2,227.6666667,2.35729944902546,2.44591541395112,0.963769816233131,0.0529400176227848
"584","rmlC","Col0","5",3,279.2,149,2.17318626841227,2.44591541395112,0.888496084540273,-0.0223337140700732
"585","rmlC","Col0","5",3,279.2,251.6666667,2.40082569696705,2.44591541395112,0.981565299958089,0.070735501347743
"586","rmlC","Col0","5",2,279.2,256.3333333,2.40880508502529,2.44591541395112,0.984827631931113,0.073997833320767
"587","spsA","Col0","5",4,785.7,334.3333333,2.52417967825746,2.8952567531449,0.871832757324764,-0.0389970412855826
"588","spsA","Col0","5",6,785.7,422.6666667,2.6259979988603,2.8952567531449,0.907000042745046,-0.00382975586530043
"589","spsA","Col0","5",1,785.7,146.6666667,2.16633142186523,2.8952567531449,0.748234649487341,-0.162595149123005
"590","spsA","Col0","5",8,785.7,178.6666667,2.25204353505413,2.8952567531449,0.777838971486004,-0.132990827124342
"591","spsA","Col0","5",5,785.7,113,2.05307844348342,2.8952567531449,0.709117918904193,-0.201711879706153
"592","spsA","Col0","5",3,785.7,112.6666667,2.05179544568648,2.8952567531449,0.708674781073483,-0.202155017536863
"593","spsA","Col0","5",2,785.7,130.3333333,2.11505550256513,2.8952567531449,0.730524330965711,-0.180305467644635
"594","spsA","Col0","5",2,785.7,126.3333333,2.10151795513382,2.8952567531449,0.725848563465435,-0.184981235144912
"595","spsA","Col0","5",1,785.7,118,2.07188200730613,2.8952567531449,0.715612529028937,-0.19521726958141
"596","spsA","Col0","5",7,785.7,171.6666667,2.23468597440586,2.8952567531449,0.771843800028612,-0.138985998581734
"597","spsA","Col0","5",3,785.7,130.6666667,2.11616481241158,2.8952567531449,0.73090747827907,-0.179922320331276
"598","tagG","Col0","5",5,688.3,164,2.2148438480477,2.83777776955373,0.780485305019499,-0.130344493590848
"599","tagG","Col0","5",3,688.3,154,2.18752072083646,2.83777776955373,0.7708569516282,-0.139972846982146
"600","tagG","Col0","5",8,688.3,123,2.0899051114394,2.83777776955373,0.736458342109028,-0.174371456501318
"601","tagG","Col0","5",1,688.3,146.3333333,2.16534326542353,2.83777776955373,0.763041873347274,-0.147787925263072
"602","tagG","Col0","5",1,688.3,169.3333333,2.22874245747877,2.83777776955373,0.785383013916997,-0.125446784693349
"603","tagG","Col0","5",10,688.3,199.3333333,2.29957992919612,2.83777776955373,0.810345318040092,-0.100484480570254
"604","tagG","Col0","5",9,688.3,122.6666667,2.08872656407187,2.83777776955373,0.736043035674475,-0.174786762935871
"605","tagG","Col0","5",4,688.3,278.6666667,2.4450850227713,2.83777776955373,0.861619626809542,-0.0492101718008038
"606","tagG","Col0","5",2,688.3,108.3333333,2.03476210612558,2.83777776955373,0.717026586068989,-0.193803212541357
"607","tagG","Col0","5",6,688.3,220.6666667,2.34373673478564,2.83777776955373,0.825905664612425,-0.0849241339979212
"608","tagG","Col0","5",7,688.3,889.6666667,2.94922731908412,2.83777776955373,1.03927352970557,0.128443731095227
"609","tagH","Col0","5",3,277.9,118,2.07188200730613,2.44388854677737,0.847780890023896,-0.0630489085864504
"610","tagH","Col0","5",3,277.9,135,2.13033376849501,2.44388854677737,0.871698413294733,-0.039131385315613
"611","tagH","Col0","5",1,277.9,649,2.81224469680037,2.44388854677737,1.15072542915622,0.239895630545877
"612","tagH","Col0","5",4,277.9,103.6666667,2.01563913444682,2.44388854677737,0.824767208432945,-0.0860625901774011
"613","tagH","Col0","5",2,277.9,280.3333333,2.44767474102661,2.44388854677737,1.00154924996651,0.0907194513561593
"614","tagH","Col0","5",2,277.9,391,2.59217675739587,2.44388854677737,1.06067715764454,0.149847359034193
"615","tagH","Col0","5",1,277.9,123.6666667,2.09225265501244,2.44388854677737,0.856116232375404,-0.0547135662349425
"616","tagH","Col0","5",5,277.9,117,2.06818586174616,2.44388854677737,0.846268486536905,-0.0645613120734415
"617","tagH","Col0","5",4,277.9,122,2.08635983067475,2.44388854677737,0.853704983161332,-0.0571248154490142
"618","tagH","Col0","5",5,277.9,122.3333333,2.08754480941409,2.44388854677737,0.854189857457627,-0.056639941152719
"619","tagH","Col0","5",6,277.9,127.6666667,2.10607751936235,2.44388854677737,0.861773145154073,-0.0490566534562729
"620","wfgD","Col0","5",3,2223.7,155.6666667,2.19219562593945,3.34707619606973,0.6549583868194,-0.255871411790946
"621","wfgD","Col0","5",4,2223.7,157,2.19589965240923,3.34707619606973,0.656065032217594,-0.254764766392752
"622","wfgD","Col0","5",7,2223.7,288,2.45939248775923,3.34707619606973,0.734788317830094,-0.176041480780252
"623","wfgD","Col0","5",6,2223.7,399.6666667,2.60169792841541,3.34707619606973,0.777304661145875,-0.133525137464472
"624","wfgD","Col0","5",1,2223.7,426.3333333,2.62974928972504,3.34707619606973,0.785685516455523,-0.125144282154823
"625","wfgD","Col0","5",3,2223.7,197.3333333,2.2952004519299,3.34707619606973,0.685732955414941,-0.225096843195405
"626","wfgD","Col0","5",2,2223.7,219.6666667,2.34176415994025,3.34707619606973,0.699644711611298,-0.211185086999048
"627","wfgD","Col0","5",1,2223.7,186.6666667,2.27106677236409,3.34707619606973,0.678522578909576,-0.23230721970077
"628","wfgD","Col0","5",5,2223.7,515,2.71180722904119,3.34707619606973,0.810201820987971,-0.100627977622375
"629","wfgD","Col0","5",2,2223.7,396.6666667,2.59842570670936,3.34707619606973,0.776327025288679,-0.134502773321667
"630","wfgD","Col0","5",4,2223.7,171.3333333,2.23384186419112,3.34707619606973,0.667400959325092,-0.243428839285254
"631","WT","Col0","5",2,279.2,137.3333333,2.13777596120806,2.44591541395112,0.874018761652393,-0.0368110369579534
"632","WT","Col0","5",5,279.2,686,2.83632411570675,2.44591541395112,1.15961659979278,0.248786801182434
"633","WT","Col0","5",2,279.2,320.3333333,2.50560213290369,2.44591541395112,1.02440260959644,0.113572810986095
"634","WT","Col0","5",1,279.2,269,2.42975228000241,2.44591541395112,0.99339178540005,0.0825619867897035
"635","WT","Col0","5",6,279.2,310.6666667,2.49229465768092,2.44591541395112,1.01896191645273,0.108132117842387
"636","WT","Col0","5",1,279.2,210,2.32221929473392,2.44591541395112,0.949427474674038,0.0385976760636917
"637","WT","Col0","5",3,279.2,305,2.48429983934679,2.44591541395112,1.01569327589038,0.104863477280032
"638","WT","Col0","5",3,279.2,471.3333333,2.6733281547105,2.44591541395112,1.09297653527275,0.1821467366624
"639","WT","Col0","5",4,279.2,142.6666667,2.15432251439498,2.44591541395112,0.880783735245732,-0.0300460633646146
"640","WT","Col0","5",4,279.2,575.3333333,2.75991953663437,2.44591541395112,1.12837897864015,0.217549180029803
"641","WT","Col0","5",5,279.2,169.6666667,2.22959652770242,2.44591541395112,0.911559130371045,0.000729331760698337
